build frame, eskf_obs, fov segment, laser convert, laser ds, map update, optimize, poseEstimate, predict, processMeasurement, pub cloud, state init, 
3.23545,0.017583,0.043599,1.00489,3.03572,0.575003,7.97428,8.6905,0.043003,12.2095,0.014343,0.000475,
3.36605,0.018464,0.047165,1.01283,3.08374,0.58211,8.13753,8.60583,0.041556,11.9926,0.016145,0.00043,
3.31516,0.024845,0.074289,1.04208,3.15586,0.581698,8.0821,8.79577,0.041994,17.6431,0.029969,0.000437,
3.32354,0.018902,0.049235,1.07483,3.24222,0.59165,7.93689,8.72487,0.042183,11.9866,0.021366,0.00042,
3.36348,0.018405,0.047725,1.07749,3.0481,0.563948,7.63017,8.55041,0.041681,12.2039,0.018766,0.000472,
3.37953,0.017465,0.045841,1.05974,3.22869,0.559813,7.83572,8.23895,0.043991,13.699,0.015156,0.000458,
3.33673,0.018162,0.046162,1.02121,3.06516,0.600879,7.73089,8.48477,0.041613,13.0722,0.014896,0.000377,
3.11574,0.017244,0.045977,1.06332,3.36932,0.584389,8.1193,8.36286,0.041853,14.1431,0.017668,0.000349,
3.34824,0.019616,0.057766,1.04269,3.04129,0.609277,8.23071,8.78841,0.041244,12.1794,0.029456,0.000499,
3.33816,0.017754,0.051841,1.02643,3.1211,0.589774,8.57056,8.87494,0.041654,13.1174,0.026255,0.000348,
3.31598,0.016661,0.047319,1.06033,3.29208,0.573367,8.29466,9.193,0.050611,14.18,0.015546,0.000373,
3.42883,0.020761,0.053202,1.04027,3.13339,0.601916,8.25323,8.95176,0.041636,12.2935,0.0322,0.000379,
3.34967,0.018585,0.051949,1.11535,3.06143,0.601749,8.18465,8.90869,0.042087,12.3296,0.025602,0.00038,
3.29584,0.017805,0.067514,1.00103,3.02905,0.700083,8.08368,8.95442,0.069147,12.5225,0.016543,0.000379,
3.40878,0.019463,0.074959,1.00004,3.0256,0.562957,8.44326,8.72343,0.050688,12.443,0.028125,0.000477,
3.45425,0.020303,0.067373,0.998552,3.075,0.56619,7.92539,9.07873,0.050283,12.2753,0.018527,0.000424,
3.1589,0.018139,0.073161,1.02836,3.03985,0.555138,15.8568,8.55545,0.042256,11.9915,0.016259,0.000412,
3.36167,0.039364,0.162558,1.00671,3.14873,0.983259,7.86036,17.0053,0.041812,12.3299,0.053326,0.000395,
3.37035,0.022773,0.098888,0.999344,3.07012,0.640051,8.30052,8.6022,0.040574,11.8398,0.024932,0.000277,
3.41859,0.020984,0.084552,1.04662,3.10824,0.617567,8.18247,9.00501,0.042372,12.5115,0.022314,0.000404,
3.39367,0.018928,0.083345,1.01381,3.09203,0.626516,8.4845,8.89469,0.043948,12.5799,0.020903,0.000373,
3.18676,0.017749,0.085905,1.01408,3.0899,0.624903,16.9793,9.19766,0.043783,12.8852,0.02106,0.000382,
12.6071,0.025415,0.098507,1.0221,3.07288,0.945691,9.67962,18.0277,0.151336,12.8906,0.025934,0.001182,
4.84434,0.018963,0.09312,1.00246,3.11447,0.679017,8.43971,10.4541,0.05537,12.6157,0.035913,0.000287,
3.45249,0.018033,0.073384,1.0175,3.08748,0.595584,8.4509,9.11136,0.041126,12.7247,0.019369,0.000444,
3.45011,0.024322,0.076245,1.01005,3.22673,0.582982,8.39519,9.1125,0.052456,12.6557,0.020311,0.000377,
3.403,0.022208,0.078906,1.08563,3.16104,0.596036,8.47105,9.07221,0.041933,12.9154,0.019839,0.000433,
3.48797,0.020556,0.083847,1.08447,3.14314,0.621341,8.265,9.17823,0.042213,12.073,0.021145,0.000493,
3.46659,0.017705,0.070651,1.07966,3.12139,0.576516,9.94139,8.91512,0.042331,20.9245,0.019534,0.00045,
18.9024,0.018804,0.089812,1.60667,5.14663,0.627392,7.94641,10.68,0.225287,12.4439,0.028616,0.001,
3.41759,0.016697,0.070503,1.04854,3.1384,0.563198,7.97509,8.58181,0.04256,12.8034,0.016359,0.000255,
3.46373,0.018397,0.074767,1.11347,3.22946,0.599888,8.20379,8.65167,0.042118,12.7956,0.025686,0.000377,
3.43069,0.017966,0.074262,1.09489,3.17926,0.573003,15.0898,8.85314,0.051256,12.7608,0.018831,0.000358,
3.63648,0.021331,0.090721,1.11769,3.22204,0.613432,8.41295,15.7965,0.049028,31.5642,0.021487,0.000391,
3.24734,0.017503,0.075272,2.8266,7.90044,0.573975,8.56072,9.06398,0.043969,15.8555,0.019888,0.000337,
3.5026,0.019027,0.083038,1.0589,3.17196,0.573343,14.9982,9.21884,0.041227,12.9203,0.031146,0.000413,
3.38427,0.022235,0.109122,1.01988,3.11695,0.636599,8.41147,15.746,0.041908,12.9609,0.01998,0.000342,
3.53535,0.018347,0.074166,1.03662,3.09029,0.570408,8.45503,9.05836,0.042008,12.9118,0.017121,0.000328,
3.4747,0.01913,0.076781,1.03171,3.09389,0.572909,8.43131,9.10661,0.046897,13.2054,0.019987,0.000349,
3.43865,0.020796,0.076685,1.01643,3.14201,0.571687,8.42406,9.08202,0.042097,12.7809,0.020611,0.000368,
3.41859,0.019208,0.091196,1.01624,3.10977,0.579414,14.4146,9.097,0.041935,30.7936,0.030548,0.000408,
3.56865,0.020869,0.094107,5.04799,5.0681,0.631381,14.849,15.143,0.044225,12.3794,0.02636,0.00036,
3.52963,0.020467,0.102456,1.03101,3.12384,0.638921,38.1143,15.5936,0.040422,12.5088,0.023644,0.000301,
3.49693,0.019707,0.0893,1.03395,3.47109,0.633936,15.1671,38.8397,0.042955,12.6645,0.032869,0.000302,
3.47698,0.020538,0.082722,1.06109,3.33016,0.578711,15.1816,15.8311,0.039629,19.8354,0.018699,0.000256,
3.57703,0.019808,0.097268,1.22688,3.11711,0.664713,15.3435,15.9454,0.050929,12.6834,0.01913,0.000255,
3.48982,0.019266,0.097106,1.0191,3.10364,0.688714,15.3125,16.1313,0.041429,13.1191,0.020177,0.000242,
3.53059,0.017366,0.130385,1.00782,3.11004,0.702713,8.64863,16.1481,0.042992,19.5161,0.030279,0.000361,
3.64365,0.018087,0.085067,1.03239,3.19516,0.601642,15.1423,9.33797,0.040042,12.9736,0.030792,0.000294,
3.71639,0.021309,0.101243,1.02591,3.23371,0.643479,36.8414,15.8892,0.041394,12.9916,0.020243,0.000338,
3.54212,0.017699,0.094076,1.01212,3.22775,0.583664,14.8976,37.5223,0.04114,12.9178,0.019778,0.000409,
3.48649,0.020165,0.095737,1.09798,3.23342,0.573853,14.7875,15.5692,0.039034,12.9272,0.0214,0.000256,
3.53872,0.019808,0.096644,1.09416,3.21255,0.653894,14.7533,15.54,0.040703,19.3967,0.019282,0.00035,
3.54537,0.020377,0.104815,1.08703,3.43452,0.646133,15.0641,15.5064,0.04154,19.4905,0.020207,0.000319,
3.52552,0.019834,0.10904,1.02861,3.31485,0.639954,14.536,15.8153,0.041073,43.0171,0.022145,0.000345,
3.47872,0.028815,0.129216,1.4005,3.42894,0.60514,14.9487,15.2728,0.041447,19.6798,0.037368,0.000314,
3.5914,0.020578,0.123216,1.33152,3.26004,0.67431,38.3604,15.7484,0.041479,19.9262,0.02082,0.000338,
3.63129,0.018464,0.088015,1.11647,3.39422,0.563469,38.2484,39.014,0.041228,20.0257,0.028588,0.000378,
3.54726,0.020544,0.129876,1.0327,3.29496,0.653459,38.0177,39.0342,0.040089,20.0881,0.021233,0.000257,
3.49081,0.018566,0.085061,1.41011,3.43684,0.556828,14.2413,38.6617,0.040271,13.3872,0.018964,0.000273,
3.45347,0.020601,0.097808,1.15101,3.21466,0.608617,38.8301,14.9497,0.039944,20.044,0.022903,0.000243,
3.76522,0.019663,0.099609,1.02309,3.21405,0.5758,38.1443,39.5076,0.040718,41.5052,0.030576,0.000238,
3.4747,0.019965,0.085838,1.03892,3.23674,0.561748,8.38873,38.794,0.039404,19.4663,0.029016,0.000246,
3.28738,0.017688,0.140178,1.05765,3.2114,0.695536,37.4328,9.22674,0.04092,19.5413,0.025899,0.000797,
3.46847,0.016605,0.102826,1.02471,3.19987,0.567069,8.22355,38.1048,0.041784,19.4583,0.027593,0.000278,
3.53801,0.016051,0.1002,1.02225,3.23602,0.574578,37.2082,8.90016,0.040503,19.7493,0.03016,0.000255,
3.38621,0.017828,0.102952,1.05355,3.16751,0.586429,36.8328,37.9009,0.039326,19.2103,0.01772,0.000218,
3.55788,0.023934,0.105259,1.0316,3.26236,0.584674,38.6875,37.525,0.039595,19.7344,0.018926,0.00028,
3.4928,0.021114,0.086467,1.02349,3.23512,0.562088,8.59541,39.3381,0.039778,43.0439,0.026174,0.000238,
3.24469,0.018076,0.11301,1.05943,3.21868,0.607529,38.4498,9.31798,0.040112,42.9803,0.023434,0.000264,
3.40957,0.019341,0.091381,1.08287,3.10751,0.567634,38.0118,39.1107,0.041554,42.5788,0.021543,0.000289,
3.48384,0.019577,0.091871,1.31464,3.29936,0.560071,38.7785,38.6658,0.040807,18.8107,0.020461,0.000251,
3.31736,0.019754,0.089484,1.26773,3.25468,0.573304,38.7078,39.4441,0.04285,43.7091,0.02075,0.000314,
3.39227,0.020085,0.095727,1.31783,3.4095,0.579642,39.1091,39.385,0.040249,42.6946,0.022853,0.000267,
3.25447,0.020984,0.117862,1.19795,3.35022,0.720003,39.1444,39.9494,0.04024,12.8922,0.028616,0.000243,
3.28232,0.017248,0.093951,1.34734,3.34881,0.581886,8.65593,39.8228,0.040516,42.3152,0.021682,0.000278,
3.06827,0.020688,0.109783,1.37871,3.61443,0.599105,8.37464,9.36742,0.04041,12.8536,0.017969,0.000226,
3.23587,0.018498,0.088061,1.0825,3.33862,0.536507,37.249,9.00093,0.040737,41.6687,0.0283,0.00032,
2.96554,0.016988,0.084923,1.31598,3.33717,0.543912,38.4042,37.8799,0.040433,41.5077,0.025934,0.000253,
3.29212,0.021654,0.124725,1.22403,3.25788,0.619269,37.2776,39.1511,0.048515,43.2405,0.029382,0.000276,
3.04007,0.020626,0.096706,1.03143,3.22461,0.555315,39.1593,37.9331,0.039725,12.9387,0.021027,0.000265,
2.93872,0.017874,0.102261,1.05872,4.05946,0.555189,37.7173,39.8192,0.039945,43.2151,0.022523,0.000231,
3.15478,0.018339,0.156957,1.7234,3.58428,0.622491,14.7353,38.4999,0.039294,42.5608,0.024213,0.000257,
2.99128,0.022287,0.181377,1.01235,3.21663,0.670323,8.86102,15.5899,0.045154,43.1455,0.036384,0.00053,
3.12151,0.019683,0.15825,1.04187,3.26091,0.715457,8.90403,9.73897,0.04164,43.326,0.023719,0.000295,
2.99828,0.02081,0.109585,1.05865,3.25761,0.605029,40.0204,9.62093,0.042767,43.5931,0.021388,0.000277,
3.10646,0.022259,0.125856,1.07324,3.15534,0.669094,8.75156,40.8191,0.040167,43.6588,0.021769,0.000282,
3.23308,0.019774,0.137079,1.03972,3.26155,0.609023,8.85821,9.4998,0.042452,12.71,0.03302,0.000335,
3.05487,0.01633,0.10681,1.00545,3.12539,0.587648,8.65538,9.55584,0.042547,12.868,0.020163,0.000289,
3.22715,0.019958,0.169404,1.12517,3.18947,0.776421,8.95614,9.60355,0.039498,41.4508,0.024148,0.000235,
2.94933,0.020263,0.12611,1.26897,3.20601,0.682496,9.03671,9.76865,0.041204,42.7227,0.030184,0.000351,
3.12855,0.023041,0.139171,1.23793,3.10242,0.707384,39.6087,9.88651,0.041678,41.5748,0.020791,0.000462,
3.36603,0.016563,0.103919,1.26081,3.13213,0.565607,39.4572,40.281,0.043125,43.0212,0.029866,0.000364,
2.90661,0.021915,0.119438,1.32123,3.18921,0.616406,38.6551,40.1959,0.039821,42.1727,0.020714,0.000261,
2.89909,0.020674,0.135165,1.07455,3.14096,0.615814,38.2599,39.4093,0.04065,19.0423,0.024737,0.000268,
3.07389,0.019249,0.094291,1.13563,3.15412,0.558659,37.6319,38.9162,0.040311,13.4109,0.019657,0.000275,
2.97555,0.018814,0.110805,1.00958,3.13006,0.617314,37.1779,38.3625,0.042972,13.2617,0.022975,0.000329,
3.00849,0.021196,0.104951,0.985647,4.16865,0.578399,8.51271,37.8637,0.041714,44.2694,0.021248,0.000261,
2.84889,0.01848,0.105697,1.40905,4.53705,0.607196,38.101,9.22783,0.042035,13.1553,0.018861,0.000235,
2.94861,0.018346,0.091962,1.79085,4.098,0.556874,38.5913,38.7519,0.039415,13.2252,0.023733,0.000286,
3.00145,0.021347,0.168201,1.36273,3.27595,0.626139,38.275,39.3884,0.041746,13.1411,0.02276,0.000303,
3.1845,0.022779,0.114406,1.23295,3.7345,0.597197,8.60316,38.9894,0.041067,13.0115,0.022318,0.000273,
2.95543,0.029186,0.13748,1.0648,3.18587,0.671732,39.9689,9.41497,0.040159,13.3409,0.024062,0.000275,
3.3881,0.020432,0.141785,1.11043,3.31983,0.595821,8.36495,40.7098,0.042573,43.9863,0.021671,0.000309,
3.03317,0.016799,0.097607,1.0197,3.15226,0.552049,15.121,9.01665,0.041583,43.4081,0.02279,0.000302,
2.93212,0.021075,0.154057,1.46291,3.36589,0.65811,40.1561,15.9351,0.039856,42.6148,0.030127,0.00024,
3.50148,0.030482,0.110347,1.37424,3.1746,0.565551,38.0038,40.8346,0.041633,42.3597,0.026735,0.000283,
2.86833,0.02866,0.130239,1.32387,3.20548,0.616999,38.4763,38.754,0.040845,41.6514,0.041378,0.000545,
3.74319,0.017973,0.107829,1.01172,3.1342,0.561026,36.4615,39.1475,0.065284,41.4126,0.026686,0.000356,
3.22482,0.016204,0.120121,1.2598,3.18229,0.545556,37.6915,37.1296,0.041582,12.3814,0.02082,0.000246,
3.27982,0.017867,0.094206,1.29238,3.36081,0.550447,38.8754,38.3381,0.039573,42.1426,0.020825,0.000265,
3.12914,0.01966,0.133367,0.983101,3.16659,0.62446,38.3205,39.6354,0.042714,42.7357,0.022944,0.000502,
3.17819,0.021489,0.188761,1.01256,3.0794,0.607202,39.418,39.119,0.03986,42.7752,0.038388,0.000262,
3.58237,0.017701,0.152081,1.25098,3.18788,0.598366,8.81616,40.1722,0.041745,12.696,0.025227,0.000319,
3.34275,0.019266,0.132912,1.07925,3.11073,0.625885,40.2295,9.57726,0.044936,44.8545,0.03679,0.000475,
3.00046,0.016669,0.107246,1.02703,3.125,0.582205,38.6718,40.9216,0.039656,12.6921,0.02301,0.000334,
3.55079,0.018146,0.125456,1.37051,3.41866,0.59616,9.05627,39.3958,0.040471,19.1615,0.027932,0.000263,
3.42766,0.017679,0.141633,1.45833,3.24955,0.604619,40.0187,9.80472,0.042875,44.9866,0.02213,0.00042,
3.01104,0.022847,0.173496,1.14208,3.16775,0.677911,38.9514,40.8726,0.05239,41.9551,0.031683,0.000291,
3.21393,0.018735,0.136014,1.35918,3.43946,0.640577,38.1434,39.7302,0.03972,43.5175,0.02962,0.000276,
3.56545,0.017384,0.117525,1.27647,3.23367,0.574146,37.6122,38.8371,0.041761,40.7962,0.032001,0.000377,
3.26218,0.021156,0.120311,1.42821,3.84877,0.578904,8.36882,38.3144,0.040486,42.0871,0.023704,0.000371,
3.03013,0.016903,0.112884,1.0377,3.22376,0.560855,8.57713,9.04472,0.038951,43.1943,0.027525,0.00026,
3.15958,0.020136,0.14278,1.13604,3.33062,0.565508,39.3083,9.28753,0.039191,42.9953,0.02684,0.000255,
3.0341,0.017096,0.145249,1.12328,3.17344,0.586807,39.3542,40.0429,0.039811,44.2898,0.03462,0.000278,
3.01088,0.017842,0.100952,1.25721,3.32941,0.560512,37.9374,40.0178,0.0408,13.313,0.018929,0.000283,
3.10168,0.019223,0.107867,1.15838,3.36927,0.576351,39.0132,38.6232,0.040707,44.5766,0.018803,0.000235,
3.10514,0.018255,0.10233,1.10969,3.28153,0.573303,7.94371,39.6911,0.040347,43.6197,0.019457,0.000263,
3.01034,0.017901,0.107665,1.05299,3.29124,0.575675,37.3576,8.62939,0.039078,13.8501,0.017847,0.000649,
3.12224,0.020786,0.124422,1.08106,3.32795,0.600144,14.6158,38.0842,0.041082,44.2066,0.019765,0.00023,
3.2363,0.016735,0.115592,1.03956,4.10006,0.585516,39.1027,15.319,0.040829,43.5808,0.021269,0.000291,
3.0548,0.020226,0.124446,1.38226,3.65147,0.613286,39.6642,39.843,0.039406,43.072,0.024509,0.000237,
3.25976,0.021718,0.121042,1.10483,3.47979,0.672999,15.1375,40.4613,0.039071,41.8776,0.021223,0.000291,
3.48221,0.023328,0.228907,1.06709,3.2731,0.786485,14.4917,16.157,0.041365,12.6823,0.026746,0.000444,
3.3884,0.016996,0.10751,1.05237,5.29744,0.578341,8.7074,15.1796,0.04239,12.8972,0.018252,0.000255,
3.63143,0.020077,0.18362,1.78799,3.70464,0.752333,38.3239,9.64559,0.041093,43.7346,0.023027,0.000241,
3.44605,0.02071,0.118229,1.05701,3.16249,0.599314,38.2992,39.0438,0.041183,43.314,0.020308,0.000306,
3.34339,0.019309,0.104969,1.0682,3.24151,0.579949,14.9475,38.9862,0.040621,42.1796,0.018721,0.000357,
3.01807,0.018694,0.123217,1.16702,3.26339,0.602663,38.5364,15.6753,0.039379,43.3086,0.01935,0.000252,
3.50483,0.019113,0.119132,1.05313,3.29845,0.603627,39.8364,39.2626,0.040368,12.2741,0.032082,0.000301,
3.65083,0.021859,0.159805,1.27103,3.19599,0.650405,8.61779,40.6492,0.040122,41.5048,0.027975,0.000244,
3.37632,0.017257,0.135781,1.32351,3.26883,0.596132,8.59594,9.35163,0.041321,19.1544,0.021753,0.000276,
3.60581,0.023415,0.129736,1.03138,3.21028,0.652009,9.01678,9.37966,0.039994,43.3858,0.021238,0.000293,
3.40632,0.017291,0.240416,1.35533,3.32194,0.95546,8.55825,10.2154,0.039826,44.493,0.021298,0.000237,
3.26297,0.018864,0.17669,1.26663,3.24036,0.556021,38.9149,9.29326,0.040949,20.0734,0.02429,0.000283,
3.38122,0.019214,0.174722,1.01875,3.2348,0.59774,38.7892,39.6898,0.03982,19.3398,0.023615,0.000642,
3.4207,0.017358,0.174899,1.03809,3.66509,0.574243,9.06424,39.5402,0.040723,13.8658,0.019625,0.000363,
3.5909,0.021083,0.209696,0.988417,3.9227,0.623309,9.0065,9.90185,0.039578,43.2418,0.025833,0.000349,
3.31353,0.018756,0.222816,1.0198,3.25041,0.632053,8.48348,9.86333,0.042133,42.6053,0.03005,0.000257,
3.00861,0.021253,0.20965,1.03235,4.09774,0.658752,39.5601,9.35439,0.039932,19.4191,0.024044,0.00026,
3.24932,0.016454,0.167654,1.15353,3.67784,0.591679,8.99481,40.3221,0.039359,43.3448,0.023975,0.000255,
3.44305,0.01792,0.184917,1.10492,3.42589,0.599361,40.4786,9.78143,0.040139,44.7121,0.020137,0.000254,
3.61526,0.017785,0.169422,1.17378,3.30542,0.604904,8.92525,41.2552,0.042444,13.5107,0.02114,0.000448,
3.58476,0.018559,0.184668,1.07962,3.27999,0.603818,9.14991,9.7169,0.04072,13.5652,0.024067,0.000248,
3.67213,0.018375,0.178441,1.1044,3.21507,0.589314,8.96572,9.92042,0.041484,14.2719,0.020533,0.000337,
3.62863,0.017334,0.181644,1.1851,3.45392,0.585378,9.28592,9.73543,0.04208,12.936,0.035873,0.000435,
3.63742,0.018523,0.188191,1.36471,3.17099,0.598861,18.1921,10.0752,0.042236,43.6739,0.020958,0.000541,
3.55539,0.019598,0.237474,1.16144,3.25893,0.709517,9.30013,19.1416,0.041816,43.4095,0.023426,0.000285,
3.51467,0.017375,0.221317,1.10414,3.35342,0.61162,9.02576,10.1355,0.044137,14.104,0.026389,0.000305,
3.52326,0.01638,0.20565,1.69705,3.63364,0.600033,9.18143,9.834,0.041563,13.4942,0.021815,0.000436,
3.53576,0.019376,0.231967,1.80272,3.99562,0.581312,9.23086,9.99713,0.04104,12.9617,0.023356,0.000457,
3.50705,0.018496,0.184893,1.56081,3.37573,0.587671,8.99869,10.0059,0.041725,43.8944,0.024971,0.000434,
3.56633,0.018015,0.189599,1.16128,3.26272,0.600828,40.8403,9.79129,0.049335,13.6232,0.022101,0.000453,
3.52657,0.022591,0.202632,1.08926,3.38787,0.589006,9.38739,41.6351,0.050518,45.2811,0.039119,0.00031,
3.68989,0.020331,0.198333,1.07131,3.22038,0.594871,40.9426,10.1833,0.047752,13.7004,0.026161,0.000798,
3.48462,0.019245,0.207056,1.03236,3.31269,0.616865,41.9871,41.7703,0.046421,13.9981,0.033368,0.000293,
3.61794,0.018962,0.192958,1.05668,3.13998,0.584949,39.8911,42.7683,0.048583,13.8168,0.023438,0.000316,
3.62522,0.018782,0.182957,1.3715,3.21308,0.544397,9.44492,40.6215,0.041973,14.1303,0.020334,0.000326,
3.45535,0.019367,0.23618,1.33008,3.14476,0.670678,39.0704,10.3544,0.041502,23.0809,0.023532,0.000247,
3.38981,0.01669,0.177902,1.55656,5.13728,0.566555,40.4469,39.8175,0.040174,14.0743,0.021512,0.000271,
3.5033,0.029756,0.191833,1.42503,3.23501,0.582981,39.5344,41.2246,0.039485,13.7319,0.024356,0.000254,
3.35282,0.027764,0.316559,1.01389,3.21276,0.627932,41.0007,40.4812,0.039969,13.9515,0.029429,0.000252,
3.54651,0.02514,0.248397,1.2593,3.25062,0.634164,9.14863,41.8857,0.0667,13.9,0.03029,0.000391,
3.35137,0.0241,0.25645,1.41545,3.32243,0.66242,8.92468,10.0702,0.046991,13.7785,0.027524,0.00024,
3.28506,0.027677,0.257708,1.21042,3.32105,0.65509,8.80223,9.84089,0.065054,45.5933,0.025618,0.000422,
3.56945,0.023568,0.232053,1.14138,3.50211,0.569291,40.1127,9.60678,0.065717,14.2966,0.036884,0.000341,
3.89475,0.02301,0.218902,1.30713,3.38862,0.613114,9.02223,40.9469,0.051459,45.6866,0.040995,0.000282,
3.7112,0.026612,0.196418,1.33406,3.38251,0.559177,8.90809,9.78006,0.066005,46.8122,0.024221,0.000339,
3.54567,0.024185,0.259788,1.34767,3.4744,0.607337,15.7557,9.77766,0.065789,44.6706,0.024832,0.000308,
3.60467,0.027605,0.264431,1.06986,3.5129,0.64248,42.5907,16.6654,0.043636,14.2226,0.032773,0.00036,
3.6564,0.027543,0.24135,1.05049,3.3638,0.571039,43.3138,43.4054,0.041868,43.8195,0.024976,0.000336,
3.79458,0.030402,0.186607,1.31095,3.38186,0.59747,16.0062,44.1005,0.066858,45.2281,0.037941,0.00038,
3.68039,0.03116,0.330177,1.07525,3.30403,0.662994,40.9355,17.002,0.039685,44.2848,0.035842,0.000255,
3.67164,0.024883,0.206603,1.07022,3.34473,0.600533,16.5232,41.7458,0.067185,46.2997,0.027168,0.000334,
3.66918,0.02649,0.298313,1.14737,3.34389,0.652285,15.8689,17.4759,0.066848,13.7412,0.045586,0.00047,
3.66059,0.024279,0.185398,1.53741,5.44402,0.558533,16.6777,16.6153,0.05835,14.199,0.029244,0.000254,
3.74987,0.025109,0.240757,1.05952,3.27201,0.557831,16.7256,17.4791,0.065235,13.9242,0.029106,0.000355,
3.584,0.028315,0.292,1.79345,3.82692,0.669642,42.1347,17.6892,0.040318,45.3811,0.028453,0.00023,
3.61103,0.025783,0.265183,1.27088,3.38051,0.615544,41.6692,43.0186,0.04132,14.1412,0.028902,0.000315,
3.67464,0.02709,0.279279,1.02975,3.31584,0.57618,42.1221,42.5277,0.051916,13.8999,0.049987,0.000806,
3.72008,0.025364,0.249636,1.47713,3.32753,0.625847,43.1827,43.0001,0.065975,20.7838,0.0314,0.000339,
3.52551,0.025537,0.253918,1.06304,3.37759,0.586125,15.9543,44.0259,0.040385,47.5468,0.035722,0.000304,
3.50997,0.024962,0.283995,1.46195,3.37116,0.602763,41.771,16.8447,0.065923,48.8803,0.045934,0.000347,
3.552,0.025491,0.26881,1.22986,3.34303,0.571681,9.18857,42.614,0.043991,21.1931,0.047475,0.00045,
3.63587,0.026084,0.282484,1.02009,3.39232,0.647886,41.9521,10.1217,0.066642,46.0673,0.029889,0.0004,
3.44682,0.028252,0.25359,1.04678,3.50216,0.571026,15.8814,42.7788,0.040866,21.805,0.044293,0.000302,
3.53083,0.026735,0.298401,1.01876,3.32536,0.603304,16.2531,16.7866,0.06781,20.8397,0.044016,0.000337,
3.4867,0.027186,0.316727,1.02193,3.62554,0.63605,9.14094,17.2088,0.041957,21.8377,0.051676,0.000338,
3.23902,0.024373,0.376861,1.36774,3.36368,0.619259,16.1236,10.1397,0.065383,21.7413,0.041998,0.000431,
3.53753,0.027396,0.31797,1.13446,3.58705,0.608629,41.3793,17.053,0.067775,47.113,0.045559,0.000954,
3.71289,0.028668,0.296935,1.31303,3.39509,0.640301,42.9596,42.319,0.040683,46.815,0.044637,0.000303,
3.6413,0.025254,0.276543,1.33433,3.47654,0.603143,41.4841,43.8423,0.048316,47.3176,0.040394,0.000316,
3.38432,0.029414,0.329746,1.0771,3.45003,0.621321,40.9271,42.438,0.04074,48.0084,0.049457,0.00029,
3.594,0.026393,0.292731,1.13164,3.65229,0.580611,40.2203,41.8029,0.06645,21.1839,0.048851,0.000331,
3.3392,0.024491,0.19535,1.23535,3.36002,0.549258,43.7523,40.9676,0.040932,46.7297,0.029862,0.000282,
3.51316,0.027223,0.308303,1.11018,3.3769,0.61599,9.18022,44.679,0.062854,14.5418,0.033258,0.000347,
3.14891,0.025337,0.235807,1.49064,3.30386,0.54093,41.1968,9.95884,0.040627,46.7375,0.029849,0.000336,
3.36633,0.02688,0.356678,1.13158,3.52408,0.676828,9.06677,42.2336,0.066804,21.0903,0.033364,0.00027,
3.54942,0.025292,0.250334,1.3672,3.35049,0.556182,8.96591,9.8754,0.075015,21.08,0.029605,0.000704,
3.37274,0.024466,0.276949,1.04444,3.45684,0.588321,9.39473,9.83343,0.039914,14.1756,0.032477,0.000231,
3.73029,0.028003,0.308025,1.28935,3.41919,0.635846,8.89266,10.3415,0.071524,21.3026,0.052433,0.000429,
3.7629,0.025593,0.250044,1.18077,3.62736,0.583477,42.313,9.72904,0.043321,46.5381,0.026934,0.000343,
3.84323,0.024694,0.237115,1.31361,3.40601,0.580883,9.28214,43.1339,0.067142,48.1834,0.030947,0.000342,
